"Type","File","Line","Href","Expected Path","Message","Recommendation"
"broken","about/portfolio/industry/professional-services/index.html","114","../case-study.html?project=360-sales-advantage","about/portfolio/industry/case-study.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","about/portfolio/industry/professional-services/index.html","126","../case-study.html?project=advanced-business-systems","about/portfolio/industry/case-study.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","about/portfolio/industry/professional-services/index.html","138","../case-study.html?project=alta-partners","about/portfolio/industry/case-study.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","about/portfolio/industry/professional-services/index.html","150","../case-study.html?project=benefits-matter","about/portfolio/industry/case-study.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","about/portfolio/industry/professional-services/index.html","162","../case-study.html?project=budget-control-services","about/portfolio/industry/case-study.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","about/portfolio/industry/professional-services/index.html","174","../case-study.html?project=cowest-insurance-group","about/portfolio/industry/case-study.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","about/portfolio/industry/professional-services/index.html","186","../case-study.html?project=cowest-insurance-service","about/portfolio/industry/case-study.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","about/portfolio/industry/professional-services/index.html","198","../case-study.html?project=firm-group","about/portfolio/industry/case-study.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","about/portfolio/industry/professional-services/index.html","210","../case-study.html?project=ironside-capital","about/portfolio/industry/case-study.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","about/portfolio/industry/professional-services/index.html","222","../case-study.html?project=m-communications","about/portfolio/industry/case-study.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","about/portfolio/industry/professional-services/index.html","234","../case-study.html?project=marcoa","about/portfolio/industry/case-study.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","about/portfolio/industry/professional-services/index.html","246","../case-study.html?project=obairagency","about/portfolio/industry/case-study.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
